,Date,Distance,Calories,Avg HR,Avg Run Cadence,Avg Pace,Best Pace,Avg Stride Length,Elapsed Time,Avg Speed,Best Speed,Count,isInjured
195,2021-06-09 17:50:00,7.01,661.0,153.0,160,7.916666666666667,6.8,1.27,72.3,7.578947368421052,8.823529411764707,1,0
194,2021-06-11 07:58:00,5.01,467.0,153.0,162,7.566666666666666,6.933333333333334,1.31,43.36666666666667,7.929515418502203,8.653846153846153,1,0
193,2021-06-12 12:04:00,8.0,754.0,162.0,160,7.45,6.316666666666666,1.35,79.76666666666667,8.053691275167784,9.49868073878628,1,0
192,2021-06-13 15:19:00,2.08,193.0,138.0,156,9.316666666666666,6.0,1.11,52.766666666666666,6.440071556350627,10.0,1,0
191,2021-06-14 18:09:00,7.08,636.0,157.0,164,7.2,6.65,1.36,57.016666666666666,8.333333333333334,9.022556390977444,1,0
189,2021-06-16 18:45:00,7.5,696.0,154.0,164,7.533333333333333,6.566666666666666,1.31,67.83333333333333,7.964601769911504,9.137055837563452,1,0
188,2021-06-18 19:30:00,9.01,827.0,158.0,166,7.233333333333333,6.216666666666667,1.34,77.23333333333333,8.294930875576037,9.651474530831099,1,0
186,2021-06-20 11:02:00,3.61,337.0,144.0,159,8.133333333333333,6.466666666666667,1.24,47.86666666666667,7.3770491803278695,9.278350515463917,1,0
185,2021-06-21 18:46:00,6.14,592.0,166.0,162,7.35,6.2,1.35,49.11666666666667,8.16326530612245,9.67741935483871,1,0
184,2021-06-23 18:07:00,7.05,661.0,153.0,161,7.8,7.05,1.28,108.43333333333334,7.6923076923076925,8.51063829787234,1,0
183,2021-06-24 17:54:00,4.14,386.0,150.0,164,7.583333333333333,6.916666666666667,1.3,33.9,7.912087912087912,8.674698795180722,1,0
182,2021-06-25 17:33:00,5.98,602.0,165.0,162,7.733333333333333,7.133333333333334,1.28,46.25,7.758620689655173,8.411214953271028,1,0
180,2021-06-27 10:01:00,9.01,863.0,159.0,162,7.833333333333333,7.016666666666667,1.27,85.95,7.659574468085107,8.551068883610451,1,0
179,2021-06-28 07:25:00,4.01,353.0,139.0,158,8.466666666666667,7.133333333333334,1.2,38.483333333333334,7.086614173228346,8.411214953271028,1,0
178,2021-06-29 08:06:00,5.09,469.0,154.0,164,7.65,6.766666666666667,1.28,42.733333333333334,7.8431372549019605,8.866995073891626,1,0
177,2021-06-29 18:52:00,3.01,281.0,157.0,161,7.516666666666667,6.65,1.33,23.5,7.982261640798226,9.022556390977444,1,0
176,2021-06-30 07:48:00,8.0,740.0,152.0,165,7.8,7.033333333333333,1.25,71.55,7.6923076923076925,8.530805687203792,1,0
175,2021-07-02 20:19:00,9.04,830.0,160.0,168,7.166666666666667,6.683333333333334,1.34,69.6,8.372093023255813,8.977556109725686,1,0
170,2021-07-05 06:24:00,5.01,467.0,152.0,166,7.583333333333333,6.616666666666667,1.28,39.65,7.912087912087912,9.06801007556675,1,0
169,2021-07-06 18:51:00,7.04,666.0,163.0,161,7.483333333333333,6.4,1.34,59.35,8.017817371937639,9.375,1,0
168,2021-07-07 18:10:00,8.03,761.0,145.0,160,8.05,6.6,1.25,83.01666666666667,7.453416149068322,9.090909090909092,1,0
167,2021-07-08 19:08:00,7.01,670.0,161.0,163,7.566666666666666,6.6,1.3,57.916666666666664,7.929515418502203,9.090909090909092,1,0
166,2021-07-09 07:56:00,5.01,470.0,157.0,165,7.483333333333333,6.583333333333333,1.3,39.4,8.017817371937639,9.113924050632912,1,0
165,2021-07-10 15:32:00,10.01,905.0,159.0,164,7.233333333333333,6.4,1.36,87.6,8.294930875576037,9.375,1,0
164,2021-07-11 09:24:00,3.01,265.0,125.0,161,9.1,5.133333333333334,1.1,91.7,6.593406593406594,11.688311688311687,1,0
163,2021-07-12 18:42:00,5.07,464.0,160.0,164,7.183333333333334,5.366666666666666,1.36,46.233333333333334,8.352668213457076,11.180124223602485,1,0
162,2021-07-13 19:22:00,2.02,181.0,151.0,162,7.466666666666667,6.333333333333333,1.32,19.566666666666666,8.035714285714285,9.473684210526317,1,0
161,2021-07-13 19:42:00,5.01,477.0,165.0,164,7.35,6.166666666666667,1.34,38.28333333333333,8.16326530612245,9.72972972972973,1,0
160,2021-07-14 19:07:00,5.01,480.0,161.0,166,7.416666666666667,6.583333333333333,1.31,39.06666666666667,8.089887640449438,9.113924050632912,1,0
159,2021-07-15 07:55:00,7.01,668.0,158.0,166,7.5,6.783333333333333,1.29,55.916666666666664,8.0,8.845208845208845,1,0
158,2021-07-16 08:28:00,6.21,593.0,156.0,165,7.633333333333333,4.1,1.28,56.266666666666666,7.860262008733625,14.634146341463415,1,0
156,2021-07-18 10:47:00,4.03,382.0,138.0,161,8.6,7.5,1.17,49.31666666666667,6.976744186046512,8.0,1,0
155,2021-07-19 18:46:00,6.01,551.0,152.0,163,7.483333333333333,6.8,1.32,58.416666666666664,8.017817371937639,8.823529411764707,1,0
154,2021-07-20 19:23:00,9.03,837.0,162.0,167,7.216666666666667,6.016666666666667,1.33,68.43333333333334,8.314087759815243,9.97229916897507,1,0
153,2021-07-21 07:47:00,5.01,476.0,153.0,166,7.7,6.716666666666667,1.26,39.483333333333334,7.792207792207792,8.933002481389577,1,0
152,2021-07-21 19:17:00,3.01,288.0,152.0,164,7.533333333333333,6.983333333333333,1.3,22.666666666666668,7.964601769911504,8.591885441527447,1,0
151,2021-07-22 18:58:00,7.01,650.0,160.0,166,7.25,6.616666666666667,1.33,54.88333333333333,8.275862068965518,9.06801007556675,1,0
150,2021-07-23 07:52:00,6.03,588.0,159.0,165,7.733333333333333,7.183333333333334,1.26,49.78333333333333,7.758620689655173,8.352668213457076,1,0
147,2021-07-26 18:43:00,6.01,547.0,151.0,164,7.5,6.816666666666666,1.31,59.833333333333336,8.0,8.80195599022005,1,0
146,2021-07-27 19:08:00,10.01,932.0,165.0,165,7.166666666666667,6.15,1.36,84.46666666666667,8.372093023255813,9.75609756097561,1,0
145,2021-07-28 08:05:00,5.01,467.0,150.0,166,7.7,7.116666666666666,1.26,44.1,7.792207792207792,8.430913348946136,1,0
144,2021-07-28 19:53:00,3.01,274.0,141.0,161,8.033333333333333,6.866666666666667,1.24,25.833333333333332,7.468879668049793,8.737864077669903,1,0
143,2021-07-29 17:30:00,8.01,776.0,163.0,163,7.5,6.4,1.31,69.78333333333333,8.0,9.375,1,0
142,2021-07-30 18:38:00,6.17,553.0,147.0,161,7.666666666666667,6.866666666666667,1.3,66.35,7.826086956521739,8.737864077669903,1,0
140,2021-07-31 21:19:00,3.2,293.0,135.0,160,8.816666666666666,6.466666666666667,1.14,32.55,6.805293005671078,9.278350515463917,1,0
139,2021-08-01 11:41:00,4.04,393.0,147.0,160,8.616666666666667,6.466666666666667,1.17,39.4,6.963249516441006,9.278350515463917,1,0
137,2021-08-02 17:46:00,6.11,569.0,156.0,166,7.583333333333333,6.833333333333333,1.28,52.833333333333336,7.912087912087912,8.78048780487805,1,0
136,2021-08-03 19:16:00,10.02,864.0,161.0,170,6.833333333333333,6.0,1.39,82.91666666666667,8.78048780487805,10.0,1,0
135,2021-08-04 08:17:00,5.01,466.0,152.0,167,7.683333333333334,7.0,1.26,40.916666666666664,7.809110629067245,8.571428571428571,1,0
134,2021-08-04 18:08:00,4.01,371.0,145.0,162,8.05,6.983333333333333,1.23,37.7,7.453416149068322,8.591885441527447,1,0
133,2021-08-05 19:20:00,9.01,856.0,162.0,166,7.416666666666667,5.733333333333333,1.31,72.03333333333333,8.089887640449438,10.465116279069766,1,0
132,2021-08-06 18:48:00,9.26,818.0,155.0,165,7.183333333333334,5.75,1.35,78.16666666666667,8.352668213457076,10.434782608695652,1,0
131,2021-08-07 17:54:00,5.0,455.0,137.0,161,8.566666666666666,6.65,1.17,65.15,7.003891050583658,9.022556390977444,1,0
129,2021-08-09 18:35:00,6.01,546.0,146.0,165,7.733333333333333,6.733333333333333,1.26,48.63333333333333,7.758620689655173,8.910891089108912,1,0
128,2021-08-10 19:19:00,4.01,369.0,146.0,163,7.916666666666667,7.3,1.25,37.35,7.578947368421052,8.219178082191782,1,0
127,2021-08-11 18:41:00,7.01,638.0,148.0,163,7.583333333333333,6.15,1.3,81.05,7.912087912087912,9.75609756097561,1,0
126,2021-08-12 17:46:00,4.01,369.0,153.0,162,7.766666666666667,7.016666666666667,1.28,41.63333333333333,7.725321888412017,8.551068883610451,1,0
125,2021-08-14 13:13:00,3.01,282.0,159.0,165,7.233333333333333,6.633333333333333,1.35,21.75,8.294930875576037,9.045226130653267,1,0
123,2021-08-16 07:39:00,6.26,497.0,140.0,161,7.733333333333333,4.283333333333333,1.29,54.483333333333334,7.758620689655173,14.007782101167315,1,0
122,2021-08-17 09:54:00,2.0,198.0,155.0,163,7.95,7.35,1.24,15.9,7.547169811320755,8.16326530612245,1,0
121,2021-08-17 10:22:00,0.87,82.0,153.0,161,7.683333333333334,7.116666666666666,1.3,437.7,7.809110629067245,8.430913348946136,1,0
120,2021-08-17 10:48:00,4.88,509.0,169.0,133,8.083333333333334,4.866666666666667,1.37,42.666666666666664,7.422680412371133,12.32876712328767,1,0
118,2021-08-18 07:56:00,5.1,499.0,149.0,162,8.35,5.766666666666667,1.19,43.083333333333336,7.185628742514971,10.404624277456648,1,0
117,2021-08-18 18:01:00,3.13,309.0,151.0,161,8.1,6.666666666666667,1.24,25.366666666666667,7.407407407407407,9.0,1,0
116,2021-08-19 08:07:00,6.0,567.0,158.0,166,7.366666666666666,6.283333333333333,1.32,44.266666666666666,8.144796380090499,9.549071618037136,1,0
115,2021-08-19 08:53:00,2.1,177.0,158.0,164,6.866666666666667,4.583333333333333,1.43,23.116666666666667,8.737864077669903,13.090909090909092,1,0
114,2021-08-20 12:51:00,4.01,389.0,155.0,163,7.983333333333333,6.65,1.24,33.81666666666667,7.515657620041754,9.022556390977444,1,0
113,2021-08-21 08:48:00,2.3,211.0,149.0,158,7.866666666666667,4.883333333333333,1.3,33.96666666666667,7.627118644067796,12.286689419795223,1,0
112,2021-08-21 09:29:00,8.31,806.0,163.0,144,8.05,5.25,1.35,87.7,7.453416149068322,11.428571428571429,1,0
110,2021-08-23 15:15:00,5.56,527.0,160.0,161,7.6,3.966666666666667,1.33,60.416666666666664,7.894736842105264,15.126050420168067,1,0
109,2021-08-24 15:01:00,2.54,228.0,151.0,157,7.666666666666667,4.683333333333334,1.34,46.416666666666664,7.826086956521739,12.811387900355871,1,0
107,2021-08-25 08:54:00,5.01,467.0,143.0,161,8.483333333333333,7.266666666666667,1.18,44.6,7.072691552062869,8.256880733944953,1,0
106,2021-08-25 17:13:00,2.0,183.0,145.0,160,7.766666666666667,7.05,1.29,18.033333333333335,7.725321888412017,8.51063829787234,1,0
105,2021-08-26 06:24:00,4.56,428.0,150.0,163,7.866666666666667,3.9833333333333334,1.26,37.833333333333336,7.627118644067796,15.06276150627615,1,0
104,2021-08-26 16:31:00,3.03,268.0,146.0,164,7.433333333333334,6.55,1.32,24.7,8.071748878923767,9.160305343511451,1,0
103,2021-08-27 08:46:00,3.01,280.0,145.0,162,7.85,6.95,1.27,23.7,7.643312101910828,8.633093525179856,1,0
102,2021-08-28 07:57:00,2.18,198.0,144.0,159,7.85,4.633333333333333,1.29,28.966666666666665,7.643312101910828,12.949640287769785,1,0
101,2021-08-28 08:31:00,6.01,559.0,174.0,167,6.616666666666667,4.8,1.46,39.75,9.06801007556675,12.5,1,0
100,2021-08-28 09:13:00,1.62,164.0,158.0,165,8.216666666666667,7.3,1.19,16.0,7.302231237322515,8.219178082191782,1,0
99,2021-08-29 07:53:00,9.1,853.0,151.0,163,8.05,3.9,1.23,90.08333333333333,7.453416149068322,15.384615384615385,1,0
98,2021-08-30 06:27:00,3.12,278.0,147.0,162,7.766666666666667,6.6,1.28,24.2,7.725321888412017,9.090909090909092,1,0
97,2021-08-30 16:19:00,4.0,370.0,153.0,162,7.433333333333334,6.533333333333333,1.34,30.433333333333334,8.071748878923767,9.183673469387756,1,0
96,2021-08-31 15:02:00,2.46,231.0,150.0,157,8.0,6.916666666666667,1.28,36.916666666666664,7.5,8.674698795180722,1,0
95,2021-08-31 15:57:00,5.59,551.0,170.0,145,7.5,5.266666666666667,1.42,41.86666666666667,8.0,11.39240506329114,1,0
93,2021-09-02 11:49:00,4.05,377.0,149.0,163,7.55,6.933333333333334,1.31,30.633333333333333,7.9470198675496695,8.653846153846153,1,0
92,2021-09-03 11:43:00,6.05,560.0,154.0,162,7.583333333333333,6.433333333333334,1.31,51.266666666666666,7.912087912087912,9.32642487046632,1,0
91,2021-09-04 09:04:00,9.0,862.0,158.0,162,7.633333333333333,5.283333333333333,1.29,84.75,7.860262008733625,11.35646687697161,1,0
89,2021-09-06 08:45:00,5.03,462.0,142.0,164,7.9,7.15,1.24,41.733333333333334,7.594936708860759,8.391608391608392,1,0
88,2021-09-06 15:13:00,2.98,287.0,151.0,162,7.7,1.75,1.29,25.833333333333332,7.792207792207792,34.285714285714285,1,0
87,2021-09-07 15:26:00,2.05,194.0,148.0,158,7.916666666666667,6.85,1.29,21.8,7.578947368421052,8.75912408759124,1,0
86,2021-09-07 15:57:00,5.99,564.0,172.0,165,6.666666666666667,5.966666666666667,1.46,39.93333333333333,9.0,10.05586592178771,1,0
85,2021-09-07 16:43:00,1.98,194.0,147.0,161,8.5,7.9,1.18,20.85,7.0588235294117645,7.594936708860759,1,0
84,2021-09-08 09:39:00,8.53,801.0,144.0,162,8.4,7.15,1.18,74.43333333333334,7.142857142857142,8.391608391608392,1,0
83,2021-09-09 07:36:00,3.01,273.0,141.0,164,7.783333333333333,6.85,1.26,23.65,7.7087794432548185,8.75912408759124,1,0
82,2021-09-09 15:18:00,5.14,496.0,151.0,162,7.8,6.466666666666667,1.27,40.15,7.6923076923076925,9.278350515463917,1,0
81,2021-09-10 15:03:00,2.59,250.0,150.0,160,7.85,7.283333333333333,1.28,36.6,7.643312101910828,8.237986270022883,1,0
80,2021-09-10 15:52:00,5.8,569.0,172.0,148,7.15,5.183333333333334,1.48,41.61666666666667,8.391608391608392,11.57556270096463,1,0
79,2021-09-10 16:46:00,1.97,198.0,151.0,161,8.216666666666667,7.583333333333333,1.21,16.15,7.302231237322515,7.912087912087912,1,0
78,2021-09-11 12:51:00,3.01,289.0,147.0,163,7.933333333333334,6.966666666666667,1.24,23.833333333333332,7.563025210084033,8.61244019138756,1,0
76,2021-09-13 10:12:00,5.01,472.0,149.0,163,7.683333333333334,7.066666666666666,1.29,45.28333333333333,7.809110629067245,8.49056603773585,1,0
75,2021-09-13 16:12:00,3.09,299.0,151.0,151,8.033333333333333,4.65,1.5,36.53333333333333,7.468879668049793,12.903225806451612,1,0
74,2021-09-14 15:04:00,2.51,228.0,140.0,159,8.2,7.333333333333333,1.23,41.68333333333333,7.317073170731708,8.181818181818182,1,0
73,2021-09-14 16:04:00,5.2,483.0,160.0,143,7.816666666666666,4.95,1.39,40.68333333333333,7.67590618336887,12.121212121212121,1,0
72,2021-09-14 16:59:00,1.85,177.0,144.0,161,8.4,7.45,1.19,18.366666666666667,7.142857142857142,8.053691275167784,1,0
71,2021-09-15 08:07:00,5.01,449.0,142.0,164,7.75,6.916666666666667,1.27,42.233333333333334,7.741935483870968,8.674698795180722,1,0
70,2021-09-15 16:54:00,3.01,278.0,147.0,163,7.466666666666667,6.833333333333333,1.32,22.633333333333333,8.035714285714285,8.78048780487805,1,0
69,2021-09-16 15:17:00,4.22,356.0,138.0,160,7.616666666666667,3.95,1.33,55.81666666666667,7.877461706783369,15.189873417721518,1,0
67,2021-09-17 13:47:00,1.94,192.0,153.0,156,8.2,7.65,1.25,21.766666666666666,7.317073170731708,7.8431372549019605,1,0
64,2021-09-19 11:12:00,5.01,467.0,144.0,164,7.916666666666667,7.15,1.24,41.18333333333333,7.578947368421052,8.391608391608392,1,0
63,2021-09-19 18:57:00,3.05,278.0,140.0,161,7.933333333333334,6.6,1.26,24.166666666666668,7.563025210084033,9.090909090909092,1,0
62,2021-09-20 09:45:00,5.01,462.0,153.0,164,7.35,6.383333333333334,1.33,37.03333333333333,8.16326530612245,9.39947780678851,1,0
61,2021-09-20 16:31:00,3.07,290.0,149.0,158,7.6,6.55,1.39,35.333333333333336,7.894736842105264,9.160305343511451,1,0
60,2021-09-21 15:29:00,1.92,170.0,142.0,161,7.566666666666666,5.3,1.32,19.633333333333333,7.929515418502203,11.320754716981133,1,0
59,2021-09-21 16:11:00,4.73,417.0,168.0,168,6.4,5.45,1.5,30.216666666666665,9.375,11.009174311926605,1,0
58,2021-09-21 16:42:00,2.29,222.0,144.0,161,8.2,6.866666666666667,1.22,53.25,7.317073170731708,8.737864077669903,1,0
57,2021-09-22 09:20:00,9.02,846.0,148.0,166,7.633333333333333,6.733333333333333,1.27,73.3,7.860262008733625,8.910891089108912,1,0
56,2021-09-23 08:19:00,3.0,275.0,141.0,165,7.6,7.066666666666666,1.29,22.8,7.894736842105264,8.49056603773585,1,0
55,2021-09-23 15:15:00,6.07,526.0,140.0,161,7.616666666666667,4.516666666666667,1.31,59.95,7.877461706783369,13.284132841328413,1,0
54,2021-09-24 15:02:00,2.46,213.0,142.0,158,7.65,4.4,1.33,44.71666666666667,7.8431372549019605,13.636363636363635,1,0
53,2021-09-24 16:00:00,5.37,501.0,166.0,154,7.166666666666667,4.383333333333334,1.47,60.88333333333333,8.372093023255813,13.688212927756652,1,0
50,2021-09-27 16:00:00,1.51,139.0,144.0,160,7.55,6.916666666666667,1.33,11.416666666666666,7.9470198675496695,8.674698795180722,1,0
49,2021-09-28 15:03:00,3.61,329.0,143.0,152,7.833333333333333,3.9166666666666665,1.34,56.8,7.659574468085107,15.319148936170214,1,0
48,2021-09-28 16:03:00,3.51,401.0,165.0,110,8.766666666666667,4.683333333333334,1.58,30.816666666666666,6.844106463878326,12.811387900355871,1,0
47,2021-09-28 16:43:00,2.5,259.0,155.0,162,8.316666666666666,7.883333333333333,1.19,20.783333333333335,7.214428857715431,7.6109936575052854,1,0
46,2021-09-29 10:09:00,5.22,512.0,152.0,163,7.683333333333334,6.783333333333333,1.29,40.083333333333336,7.809110629067245,8.845208845208845,1,0
45,2021-09-29 17:00:00,3.03,271.0,141.0,163,7.666666666666667,7.133333333333334,1.29,24.483333333333334,7.826086956521739,8.411214953271028,1,0
44,2021-09-30 15:19:00,6.14,571.0,148.0,161,7.683333333333334,4.516666666666667,1.3,57.8,7.809110629067245,13.284132841328413,1,0
43,2021-10-01 15:20:00,4.01,384.0,149.0,161,7.816666666666666,6.95,1.28,31.816666666666666,7.67590618336887,8.633093525179856,1,0
42,2021-10-02 09:17:00,1.94,181.0,141.0,158,8.433333333333334,7.65,1.2,24.416666666666668,7.1146245059288535,7.8431372549019605,1,0
41,2021-10-02 10:55:00,2.98,307.0,149.0,161,8.633333333333333,7.1,1.16,26.033333333333335,6.94980694980695,8.450704225352114,1,0
39,2021-10-03 11:01:00,4.03,386.0,152.0,164,7.566666666666666,7.066666666666666,1.29,30.433333333333334,7.929515418502203,8.49056603773585,1,0
37,2021-10-05 15:13:00,6.41,612.0,157.0,158,7.733333333333333,3.6,1.33,71.81666666666666,7.758620689655173,16.666666666666668,1,0
36,2021-10-06 15:20:00,1.96,186.0,154.0,161,7.45,6.783333333333333,1.34,14.65,8.053691275167784,8.845208845208845,1,0
35,2021-10-06 15:47:00,5.76,520.0,174.0,165,6.45,5.45,1.51,37.166666666666664,9.30232558139535,11.009174311926605,1,0
34,2021-10-06 16:25:00,1.59,158.0,144.0,159,8.85,7.683333333333334,1.14,24.233333333333334,6.779661016949153,7.809110629067245,1,0
33,2021-10-07 15:15:00,6.13,561.0,151.0,164,7.55,4.733333333333333,1.3,62.983333333333334,7.9470198675496695,12.676056338028168,1,0
32,2021-10-08 10:36:00,4.02,378.0,151.0,164,7.483333333333333,6.716666666666667,1.31,30.066666666666666,8.017817371937639,8.933002481389577,1,0
31,2021-10-09 08:33:00,2.58,239.0,144.0,159,8.183333333333334,7.583333333333333,1.24,49.68333333333333,7.3319755600814664,7.912087912087912,1,0
30,2021-10-09 09:41:00,4.22,454.0,165.0,114,8.633333333333333,4.35,1.6,36.416666666666664,6.94980694980695,13.793103448275863,1,0
29,2021-10-09 10:29:00,2.15,216.0,152.0,164,8.1,7.116666666666666,1.21,17.416666666666668,7.407407407407407,8.430913348946136,1,0
27,2021-10-11 16:27:00,6.01,571.0,150.0,161,7.916666666666667,7.033333333333333,1.26,49.96666666666667,7.578947368421052,8.530805687203792,1,0
26,2021-10-12 15:03:00,3.17,271.0,144.0,159,7.45,4.45,1.36,49.016666666666666,8.053691275167784,13.48314606741573,1,0
24,2021-10-12 16:34:00,1.59,150.0,144.0,164,8.15,7.316666666666666,1.2,20.75,7.361963190184048,8.200455580865604,1,0
23,2021-10-13 16:21:00,5.01,498.0,155.0,162,7.866666666666667,6.516666666666667,1.26,39.333333333333336,7.627118644067796,9.207161125319693,1,0
22,2021-10-14 15:02:00,6.11,546.0,155.0,162,7.183333333333334,4.166666666666667,1.38,80.8,8.352668213457076,14.399999999999999,1,0
21,2021-10-15 16:04:00,3.94,362.0,147.0,158,7.783333333333333,3.5166666666666666,1.33,34.93333333333333,7.7087794432548185,17.061611374407583,1,0
19,2021-10-16 10:59:00,1.94,182.0,147.0,158,7.8,7.083333333333333,1.3,25.083333333333332,7.6923076923076925,8.470588235294118,1,0
18,2021-10-17 08:46:00,9.07,892.0,149.0,164,8.1,6.933333333333334,1.21,76.58333333333333,7.407407407407407,8.653846153846153,1,0
17,2021-10-18 16:17:00,5.04,481.0,155.0,164,7.333333333333333,6.5,1.34,38.4,8.181818181818182,9.23076923076923,1,0
16,2021-10-19 15:02:00,2.51,227.0,143.0,161,7.633333333333333,4.233333333333333,1.31,43.03333333333333,7.860262008733625,14.173228346456693,1,0
15,2021-10-19 15:56:00,3.19,312.0,166.0,139,7.266666666666667,4.933333333333334,1.6,23.183333333333334,8.256880733944953,12.162162162162161,1,0
13,2021-10-20 17:59:00,5.09,486.0,145.0,164,8.0,6.983333333333333,1.23,41.166666666666664,7.5,8.591885441527447,1,0
12,2021-10-21 15:10:00,3.35,319.0,141.0,162,8.2,7.483333333333333,1.21,30.25,7.317073170731708,8.017817371937639,1,0
11,2021-10-22 15:54:00,1.96,189.0,145.0,159,7.966666666666667,7.066666666666666,1.27,21.333333333333332,7.531380753138075,8.49056603773585,1,0
10,2021-10-22 17:22:00,2.1,204.0,137.0,160,8.583333333333334,7.766666666666667,1.17,21.833333333333332,6.990291262135922,7.725321888412017,1,0
9,2021-10-23 11:32:00,3.01,283.0,149.0,166,7.316666666666666,6.383333333333334,1.33,22.566666666666666,8.200455580865604,9.39947780678851,1,0
8,2021-10-24 08:40:00,7.24,718.0,142.0,163,9.033333333333333,7.566666666666666,1.09,72.93333333333334,6.642066420664206,7.929515418502203,1,0
6,2021-10-29 10:58:00,3.01,289.0,156.0,164,7.333333333333333,6.566666666666666,1.34,23.8,8.181818181818182,9.137055837563452,1,0
5,2021-11-01 16:33:00,5.31,522.0,170.0,165,7.116666666666666,4.233333333333333,1.38,49.46666666666667,8.430913348946136,14.173228346456693,1,0
4,2021-11-03 16:24:00,5.3,511.0,163.0,164,7.116666666666666,6.516666666666667,1.38,40.68333333333333,8.430913348946136,9.207161125319693,1,0
2,2021-11-05 15:09:00,4.01,371.0,155.0,163,7.266666666666667,4.266666666666667,1.36,41.38333333333333,8.256880733944953,14.0625,1,0
1,2021-11-06 09:12:00,4.03,403.0,157.0,165,7.533333333333333,6.633333333333333,1.29,30.6,7.964601769911504,9.045226130653267,1,0
0,2021-11-07 09:13:00,7.48,744.0,155.0,164,8.116666666666667,6.966666666666667,1.21,69.25,7.392197125256673,8.61244019138756,1,0
